Date,pptn,PET,temp(min),temp(max),wind,Q_ds
11-02-1980,0,-3.9307,12.5265,27.4428,2.2196,35.9
12-02-1980,0,-4.2051,12.5401,28.82,2.2585,35.3
13-02-1980,0,-4.3752,13.4644,29.9907,2.2135,36.4
14-02-1980,0.2486,-4.7507,13.6121,33.2336,0.5158,36.5
15-02-1980,0.0078,-4.3989,15.9828,31.0259,1.7574,35.2
16-02-1980,0,-4.2809,14.2115,29.4447,1.7884,34.5
17-02-1980,0,-4.1749,14.0462,28.7059,1.4579,36.3
18-02-1980,0,-4.3595,15.0615,29.991,2.111,34.5
19-02-1980,0,-4.7071,15.8051,31.9257,1.2177,34.2
20-02-1980,0,-4.7256,17.6561,32.7465,1.9931,32.6
21-02-1980,0,-5.1351,17.4463,34.4691,1.1165,32.5
22-02-1980,0,-4.969,18.3066,33.9552,1.1267,32.5
23-02-1980,0.003,-4.9352,18.4931,33.7782,1.4092,31.3
24-02-1980,0,-4.9461,16.6968,32.8565,2.0891,33.2
25-02-1980,0,-4.8622,15.6328,31.8556,2.1222,32.4
26-02-1980,0,-4.9912,14.8277,32.0129,1.4159,32.8
27-02-1980,0,-5.5426,16.407,35.1615,1.1811,32.4
28-02-1980,0,-5.4225,16.8203,34.6297,2.9517,32.9
29-02-1980,0.6744,-4.0651,17.557,31.7226,1.8922,31.4
01-03-1980,0,-4.9713,14.9362,31.4607,2.1351,31.2
02-03-1980,0,-5.0137,14.9342,31.5413,1.0796,31.5
03-03-1980,0,-5.5625,17.1195,34.884,2.4398,30.4
04-03-1980,0,-5.1966,18.9004,33.9531,1.9056,30.2
05-03-1980,0,-5.4186,20.3608,35.5125,2.0111,32.2
06-03-1980,0,-5.2727,18.0189,33.6315,2.513,32.1
07-03-1980,0,-4.6497,18.2854,30.9892,1.3741,32
08-03-1980,0.0006,-5.0821,13.8929,30.7217,3.1388,31
09-03-1980,0,-4.3309,14.3093,27.3582,2.033,30
10-03-1980,0,-4.7183,14.8008,29.2355,2.4807,29.9
11-03-1980,0.0124,-5.3336,16.2068,32.5622,2.094,30.2
12-03-1980,0,-4.99,18.0964,31.8378,3.5637,30.4
13-03-1980,0,-5.0208,18.0744,31.8577,3.0989,30.7
14-03-1980,0,-5.406,18.5496,33.596,2.3039,28.7
15-03-1980,0,-6.0846,18.609,36.3472,1.1331,28.3
16-03-1980,0.0968,-5.6528,20.6883,35.8548,1.1228,28
17-03-1980,0,-5.815,21.1344,36.2381,2.3399,33.7
18-03-1980,0,-5.7344,21.7363,36.1388,2.2158,35.7
19-03-1980,0,-5.839,20.6588,35.8951,1.1846,29.6
20-03-1980,0,-6.0739,20.7342,36.7523,1.2104,26.6
21-03-1980,0,-6.1298,21.5811,37.2926,1.5383,26.6
22-03-1980,0.0001,-6.2348,21.0737,37.3493,0.7368,27.9
23-03-1980,0,-6.4811,21.645,38.4786,2.7127,28
24-03-1980,0,-6.0298,21.9908,36.8507,2.6529,30
25-03-1980,0,-6.0629,21.7679,36.7685,1.4029,29.6
26-03-1980,0.0076,-5.7831,22.8701,36.2745,1.649,28.9
27-03-1980,0,-5.3841,23.2322,34.9679,2.9863,28.3
28-03-1980,0.4151,-4.8714,23.5311,34.7435,1.5906,28
29-03-1980,0.0036,-5.4615,23.694,35.3922,2.6286,23
30-03-1980,0,-5.8673,19.7861,34.6085,2.1645,23
31-03-1980,0,-6.0334,19.4799,35.0138,1.1657,28.1
01-04-1980,0,-6.0589,21.0117,35.7968,1.773,27.7
02-04-1980,0,-6.2468,21.7361,36.7926,1.4954,26
03-04-1980,0,-6.5581,21.9799,37.9808,0.7257,25.2
04-04-1980,0.0013,-6.3981,23.5966,38.173,0.9586,23
05-04-1980,0,-6.2827,24.6453,38.2785,2.2214,25.7
06-04-1980,0.3186,-6.1214,22.8105,37.7536,0.9591,24.3
07-04-1980,0.162,-6.317,23.7571,38.3316,0.998,24.8
08-04-1980,0,-6.8259,24.091,39.6464,1.8681,24.4
09-04-1980,0,-7.109,23.2911,40.1598,2.1316,24.3
10-04-1980,0,-7.153,23.7802,40.4866,1.5467,24
11-04-1980,0,-6.9755,24.3456,40.0958,3.5689,23.9
12-04-1980,0,-6.8228,24.019,39.3378,3.1351,24
13-04-1980,0,-7.0132,23.6118,39.7202,2.532,22
14-04-1980,0,-7.0376,23.2065,39.5375,0.8786,24.1
15-04-1980,0.0034,-7.083,25.4867,40.8303,1.4985,22.6
16-04-1980,0,-6.7353,24.114,38.8639,1.9292,22.3
17-04-1980,0,-7.3488,24.092,40.8816,0.6754,22.7
18-04-1980,0,-7.5524,23.8504,41.4037,1.0283,22.9
19-04-1980,0,-7.2839,26.1488,41.6301,0.8169,22.7
20-04-1980,0,-7.4323,26.6658,42.3456,0.5862,21.5
21-04-1980,0.0013,-7.3718,27.8828,42.7819,1.7654,21.7
22-04-1980,0.0069,-6.872,27.945,41.225,3.244,21.9
23-04-1980,0,-7.2158,26.8351,41.5954,3.261,19.7
24-04-1980,0,-7.302,25.3964,41.0466,2.5279,18.9
25-04-1980,0,-7.5283,25.2256,41.654,2.45,19.4
26-04-1980,0,-7.2578,26.0008,41.1441,2.2394,19
27-04-1980,0,-7.1577,25.0957,40.2963,2.3842,19
28-04-1980,0,-7.4621,25.0377,41.2152,2.6561,19.3
29-04-1980,0,-7.1766,27.2267,41.4581,2.3951,19.3
30-04-1980,0.0465,-7.6467,26.8945,42.8616,1.0792,19
01-05-1980,0.0314,-7.7138,26.9814,43.0344,1.2046,19
02-05-1980,0.038,-7.3915,28.5795,42.9063,0.9189,18.5
03-05-1980,0.0029,-7.3765,29.6111,43.3308,2.1516,18.3
04-05-1980,0,-6.9598,30.4488,42.6125,2.5251,19
05-05-1980,0,-7.2582,29.726,42.987,3.7166,21
06-05-1980,0,-7.3347,28.111,42.2287,3.7487,20.7
07-05-1980,0,-7.2304,27.6212,41.6041,3.5931,18.2
08-05-1980,0,-7.3301,26.7012,41.3637,3.6395,17.9
09-05-1980,0,-7.224,26.7631,41.0432,3.8997,17.8
10-05-1980,0,-7.2001,26.0544,40.546,2.5694,17.8
11-05-1980,0,-7.4351,25.4585,40.9394,1.3519,18.5
12-05-1980,0.0019,-7.1314,28.7142,41.8412,2.0548,17.4
13-05-1980,0.1732,-6.9459,29.1701,42.057,2.0305,16.8
14-05-1980,0.0003,-6.9658,29.8273,42.0049,2.1185,19.3
15-05-1980,0.0027,-6.9451,30.0269,42.062,2.6796,18.8
16-05-1980,0,-7.2901,28.5865,42.1544,3.1266,16.4
17-05-1980,0,-7.1571,28.6497,41.7852,3.4664,17.9
18-05-1980,0,-7.1365,28.9949,41.9152,3.6417,17
19-05-1980,0,-6.804,29.3493,41.1649,2.9545,17.9
20-05-1980,0,-6.7193,28.6949,40.5003,2.844,17.9
21-05-1980,0,-7.0186,28.1272,41.0103,2.277,16.9
22-05-1980,0,-7.1851,28.7494,41.8537,2.7227,17.3
23-05-1980,0,-7.2865,28.7045,42.1118,2.8406,17.1
24-05-1980,0,-6.9236,29.9998,41.8575,3.9802,15.4
25-05-1980,0,-7.1702,29.6099,42.3032,2.8891,17
26-05-1980,0,-7.602,29.7792,43.6427,2.7532,15.1
27-05-1980,0.0002,-7.1023,30.7472,42.8065,2.8777,15.1
28-05-1980,0,-7.0136,30.0556,42.1114,3.5929,14.4
29-05-1980,0.0003,-6.4583,30.1501,40.6313,2.9234,14.8
30-05-1980,0.591,-6.0303,30.561,41.3407,2.3961,14.3
31-05-1980,0.9124,-5.9122,29.9978,41.5266,2.355,16.5
01-06-1980,2.4425,-4.931,28.8994,42.4015,2.1153,15
02-06-1980,0.753,-6.4153,28.8833,41.7907,1.7031,15.3
03-06-1980,1.2734,-4.7562,28.9174,38.6101,2.6604,14.9
04-06-1980,1.1618,-5.4209,28.2918,39.7264,1.7226,15.1
05-06-1980,3.56,-3.6994,25.0386,39.8267,2.5105,15.4
06-06-1980,40.5518,34.6876,23.8971,34.8418,1.3798,15.1
07-06-1980,26.7858,22.8042,23.8074,29.4885,2.776,17.3
08-06-1980,0.9578,-4.5457,24.3393,34.0425,2.7787,18
09-06-1980,0.2982,-5.5609,26.0935,36.2226,2.9929,17.6
10-06-1980,0.6914,-5.6249,25.0041,36.8785,2.8871,18.3
11-06-1980,0.9007,-4.9262,28.094,37.4749,2.7305,20.2
12-06-1980,6.1031,0.132,24.862,35.7534,2.5592,23.5
13-06-1980,1.7932,-3.8398,25.0884,34.9047,1.7551,23.5
14-06-1980,2.1999,-3.5575,25.27,35.3942,2.1454,23.1
15-06-1980,3.4309,-1.7858,25.6937,34.142,2.341,20
16-06-1980,3.1194,-2.7949,26.2907,36.5085,2.7164,36.4
17-06-1980,4.2094,-1.9244,25.8039,36.827,2.7057,56.8
18-06-1980,2.2918,-3.6389,25.3321,35.9323,3.5272,50.3
19-06-1980,5.6301,-0.6179,25.365,36.8923,3.0396,41
20-06-1980,38.0465,32.9761,24.5988,32.9817,1.9655,59.3
21-06-1980,86.8285,83.0594,23.7245,28.8957,2.5189,291.4
22-06-1980,52.7306,50.2686,23.3354,25.7347,3.8306,360
23-06-1980,3.5388,-1.9255,24.3276,33.9236,1.7164,364.1
24-06-1980,62.6285,59.7924,24.3297,27.3229,3.6238,340.2
25-06-1980,147.7981,145.6655,22.8741,24.7413,5.372,340.2
26-06-1980,61.251,57.7142,22.1739,27.1023,4.4691,5993
27-06-1980,76.5082,73.2962,21.7919,26.0031,3.8711,4168.7
28-06-1980,41.7559,39.0535,23.3425,26.2059,4.2754,1834.7
29-06-1980,9.5272,5.6823,22.6682,28.2725,3.3951,1080
30-06-1980,4.0278,-0.8126,22.4745,30.8841,2.7648,746.5
01-07-1980,19.0873,14.9453,23.9616,30.036,2.0154,892.5
02-07-1980,12.9694,8.7411,24.4325,30.6208,1.8145,1116.4
03-07-1980,33.0967,29.671,22.9461,27.464,3.6526,4445.1
04-07-1980,1.1103,-2.636,23.97,29.058,4.5596,3627.5
05-07-1980,5.1065,0.7567,23.0302,29.9096,4.7446,1622.9
06-07-1980,3.5639,-0.4776,23.8831,29.7362,4.4073,1360
07-07-1980,9.1794,6.2841,24.0809,27.2612,3.8965,906.3
08-07-1980,12.4746,8.6045,24.5754,29.8574,3.8211,1401.5
09-07-1980,2.1118,-2.3003,23.5677,30.496,3.9426,1140.4
10-07-1980,14.956,11.7845,24.9742,28.5975,3.4152,1561.2
11-07-1980,12.8261,9.727,24.2769,27.8695,3.5814,1634.4
12-07-1980,3.954,0.2907,24.6077,29.4044,3.4286,1566.1
13-07-1980,3.5253,-0.4567,23.8286,29.5799,3.4452,1320
14-07-1980,2.1084,-1.7576,24.5359,29.8477,3.8063,2012.5
15-07-1980,1.3873,-2.449,24.6318,29.8621,3.3932,1218.4
16-07-1980,1.5369,-2.4637,23.6367,29.501,3.9212,1271.4
17-07-1980,1.6032,-2.8794,23.826,30.9333,3.5102,3620.2
18-07-1980,15.1176,10.8875,22.1481,29.0278,3.4964,4834.7
19-07-1980,1.2178,-3.283,24.2583,31.3188,4.1451,3717.2
20-07-1980,1.2954,-3.4991,23.5232,31.6239,3.9134,4240
21-07-1980,1.1592,-3.1915,24.412,31.0462,3.1456,1069.4
22-07-1980,1.5787,-3.0543,24.204,31.6706,2.3972,1147.2
23-07-1980,5.0754,0.4253,24.3313,31.821,2.0113,806.8
24-07-1980,22.2309,17.7843,24.3103,31.2601,1.908,734.5
25-07-1980,7.8028,3.801,23.6276,29.5838,1.5161,1086
26-07-1980,10.0585,5.5345,22.2269,30.0077,2.4301,1944.4
27-07-1980,22.5411,19.5061,23.4546,27.1102,3.5002,2320.8
28-07-1980,1.1387,-2.4371,22.5357,27.6523,3.886,3646.8
29-07-1980,4.7279,1.644,24.3464,27.9825,3.2147,3634.8
30-07-1980,21.4708,17.5251,23.551,29.4292,2.46,3720
31-07-1980,19.303,16.8701,23.69,26.1038,4.1324,2280
01-08-1980,11.6217,8.6538,23.7933,27.2793,4.0203,2527.7
02-08-1980,83.6445,81.349,23.6896,25.8585,3.2546,3557.1
03-08-1980,23.9817,20.3037,22.0482,27.6092,3.5254,4000
04-08-1980,1.1164,-2.6221,22.7063,28.2892,3.589,4162.5
05-08-1980,5.5063,2.949,23.2596,25.9916,4.6199,5703.2
06-08-1980,6.8147,3.459,21.2678,26.1916,4.423,5533.1
07-08-1980,12.7125,10.2521,22.4529,25.1157,4.4834,4596
08-08-1980,1.0795,-1.8352,22.4631,26.0991,4.2359,4395.4
09-08-1980,3.5157,-0.7087,21.8856,29.119,3.5259,4432.7
10-08-1980,15.5192,12.2665,23.5121,27.7956,3.9365,3240
11-08-1980,12.5208,9.0366,22.0654,27.2284,3.5584,2177.1
12-08-1980,2.5854,-1.1097,22.0637,27.8051,2.9791,2278.8
13-08-1980,1.1314,-3.3257,23.3178,30.9059,2.2302,3908.6
14-08-1980,2.931,-1.2225,24.5084,30.9448,1.8667,4229.2
15-08-1980,8.6871,4.0116,23.9185,32.0186,1.2558,3360
16-08-1980,18.8481,14.1966,23.9746,32.0145,1.2859,2746.8
17-08-1980,11.8963,7.7529,24.1143,30.6916,1.632,2400
18-08-1980,7.3207,2.6243,23.9022,32.1523,1.4877,2240
19-08-1980,15.4866,11.0913,23.6914,31.1471,0.9194,1000
20-08-1980,0.4938,-4.1471,24.9781,32.8047,1.0046,1320
21-08-1980,1.0334,-3.1376,24.6322,31.249,1.1902,1133
22-08-1980,10.4404,5.5264,23.6576,32.7736,2.3756,976.4
23-08-1980,32.7961,29.4743,22.8644,27.6543,3.6191,1113.3
24-08-1980,21.5702,19.2257,22.989,25.5008,3.2568,930.7
25-08-1980,16.7691,14.0309,23.4981,26.7997,3.5957,1655.9
26-08-1980,4.1175,0.6707,22.7079,27.9175,4.1274,1980
27-08-1980,29.037,25.694,22.4141,27.4306,4.438,2093.7
28-08-1980,57.962,55.627,22.3999,25.0069,4.9206,3245.2
29-08-1980,66.6237,63.9744,21.0554,24.5819,5.3341,14068.7
30-08-1980,7.394,4.7563,21.9467,25.3248,4.7783,21893.4
31-08-1980,0.7127,-2.4086,22.3691,26.9056,2.9851,21424.5
01-09-1980,0.507,-2.5445,23.1827,27.4065,2.3974,17193.301
02-09-1980,5.8547,2.2372,23.5702,29.2458,1.8362,6600
03-09-1980,11.1228,8.0479,23.5547,27.8231,2.2112,3276.2
04-09-1980,6.9699,2.8421,23.0837,30.4417,2.8654,3045.3
05-09-1980,3.245,-0.2363,23.2222,28.6877,3.2444,2939.8
06-09-1980,1.3914,-2.6254,23.1149,30.206,3.2193,4919.6
07-09-1980,0.6897,-3.5623,21.6745,29.9822,2.8708,7680
08-09-1980,0.8291,-3.6509,21.4019,30.6103,2.4378,3827.9
09-09-1980,0.1234,-3.1596,23.0484,28.1274,2.5043,2391.2
10-09-1980,0.1162,-4.045,22.1101,30.123,2.456,2289.1
11-09-1980,0.1218,-4.021,23.1703,30.8513,2.1144,4856.2
12-09-1980,0.2187,-4.1037,23.4358,31.6601,2.4245,3726.4
13-09-1980,0.373,-3.6053,22.2966,29.8018,2.6707,2696.7
14-09-1980,0.2522,-4.1621,22.0945,31.1637,2.3515,2360
15-09-1980,0.3937,-3.803,22.856,31.0057,2.0813,1898.1
16-09-1980,0.7987,-3.5981,24.1757,32.6236,1.3531,1517.2
17-09-1980,0.1026,-4.6875,23.594,33.6115,2.3708,2030.9
18-09-1980,0.845,-3.2994,23.7262,31.6004,2.5962,1509.1
19-09-1980,1.0178,-3.4385,23.0432,32.2327,2.6142,1517.2
20-09-1980,1.101,-3.4963,23.1084,32.8263,2.2992,1329.8
21-09-1980,0.6953,-3.8405,23.1967,32.7363,1.6956,2125.1
22-09-1980,0.7366,-4.0517,23.1624,33.6752,1.5194,4367
23-09-1980,0.9076,-3.8764,23.4765,33.9314,1.2505,2439.8
24-09-1980,0.2769,-4.6323,22.71,33.9871,1.0925,1606.1
25-09-1980,0.1026,-4.9903,22.7512,34.7769,1.54,1119.4
26-09-1980,0.0299,-5.3618,21.966,35.5633,1.7255,1195.4
27-09-1980,0.1359,-4.7161,23.2876,34.3692,2.2611,934.8
28-09-1980,0.0098,-4.9148,22.6512,34.3368,2.3884,680
29-09-1980,0.0076,-4.7011,22.6156,33.5874,1.7547,614.3
30-09-1980,0.0172,-4.9124,22.1659,34.245,1.1366,760.7
01-10-1980,0,-4.6916,23.2499,34.0825,0.407,694.2
02-10-1980,0.0005,-4.8572,22.945,34.6165,0.3902,460
03-10-1980,0,-5.1908,21.9793,35.4685,1.2115,414.6
04-10-1980,0,-5.5866,20.0757,36.2342,1.1688,651.6
05-10-1980,0,-5.3177,21.7473,36.0591,1.7244,380
06-10-1980,0,-5.2897,21.4168,35.8792,1.0942,687.1
07-10-1980,0,-5.3247,21.4484,36.1512,1.2063,643.8
08-10-1980,0,-5.2665,21.9668,36.2905,1.2621,511.3
09-10-1980,0,-5.5438,20.8868,37.0353,0.8394,482.6
10-10-1980,0,-5.4219,21.2636,36.8153,0.9386,478
11-10-1980,0,-5.2777,21.3167,36.339,1.3006,403.5
12-10-1980,0,-5.0364,20.946,35.221,1.4575,280
13-10-1980,0,-4.725,20.774,33.8932,2.1503,378
14-10-1980,0,-4.9793,20.2588,34.8417,1.3033,367.8
15-10-1980,0,-4.9715,21.0395,35.3427,0.4471,353.1
16-10-1980,0,-4.9096,20.7703,35.0279,1.0402,298.1
17-10-1980,0,-4.496,20.9362,33.412,2.1086,240
18-10-1980,0,-4.1487,21.4319,32.3127,3.2253,230
19-10-1980,0,-4.3121,20.3953,32.5037,3.3105,220
20-10-1980,0.0006,-4.0244,19.7587,30.9648,2.7001,220
21-10-1980,0,-4.2608,19.1884,31.8047,0.7281,280.8
22-10-1980,0,-4.9713,18.3357,34.8466,2.2932,262
23-10-1980,0,-4.8849,18.5342,34.649,2.443,255.2
24-10-1980,0,-4.7516,18.157,33.9473,2.2055,199
25-10-1980,0,-4.4126,19.5063,33.1092,1.6097,188.4
26-10-1980,0.0791,-4.1319,20.1367,32.6221,0.4357,180
27-10-1980,0.108,-3.666,18.9441,30.0114,1.1016,232.8
28-10-1980,0.1838,-3.9373,18.5855,31.5541,0.818,213.9
29-10-1980,0,-4.217,19.1775,32.4369,1.1039,211.2
30-10-1980,0,-4.1992,19.3483,32.5497,1.0611,209.5
31-10-1980,0,-4.2796,18.5533,32.6374,1.6362,217.3
01-11-1980,0,-4.2017,18.3272,32.2417,1.5403,190.1
02-11-1980,0,-3.9697,19.6298,31.9033,1.5036,160
03-11-1980,0,-4.1044,19.3592,32.5123,1.385,179.1
04-11-1980,0,-4.0746,18.7157,32.1278,1.6498,176.2
05-11-1980,0,-3.9244,18.3192,31.2641,0.9966,162.5
06-11-1980,0,-3.8889,16.2939,30.1387,1.8684,149.1
07-11-1980,0,-3.7874,15.467,29.2882,2.0294,150
08-11-1980,0,-3.844,14.802,29.383,1.7937,120
09-11-1980,0,-3.7864,14.4814,29.0161,1.9908,120
10-11-1980,0,-3.5912,14.0621,27.8183,2.4974,100
11-11-1980,0,-3.6435,14.0877,28.2252,2.6918,155.9
12-11-1980,0,-3.6656,16.8067,29.7852,2.6245,114
13-11-1980,0.0538,-3.5516,18.2692,30.3403,1.9192,107
14-11-1980,0.0442,-3.3885,19.1631,30.0538,2.1764,125.1
15-11-1980,0.0038,-3.5238,18.9555,30.4961,2.5061,124.5
16-11-1980,0,-3.4024,17.1573,28.9001,2.4659,90
17-11-1980,0,-3.3257,16.744,28.3353,2.3396,117.4
18-11-1980,0,-3.4696,16.7116,29.1809,2.0532,114.8
19-11-1980,0,-3.1358,18.135,28.2768,2.2912,90
20-11-1980,0,-3.3675,16.7122,28.7714,2.4983,104.5
21-11-1980,0,-3.538,14.9037,28.8975,2.5124,103.2
22-11-1980,0,-3.4327,13.5074,27.696,2.0736,80
23-11-1980,0,-3.5465,13.9033,28.6473,0.8805,80
24-11-1980,0,-3.6249,15.2458,29.804,0.9054,93
25-11-1980,0,-3.6438,15.5725,30.1422,0.6998,90
26-11-1980,0,-3.6871,15.0232,30.2171,1.1791,84.9
27-11-1980,0,-3.6954,14.2711,30.0083,1.4175,96.6
28-11-1980,0,-3.5727,14.9451,29.6451,1.3562,103.1
29-11-1980,0,-3.299,15.6133,28.3932,1.317,103.7
30-11-1980,0,-3.3211,15.3387,28.4369,2.0277,80
01-12-1980,0,-3.1068,15.5399,27.3331,2.0525,79
02-12-1980,0,-3.2129,14.0642,27.2593,2.2559,73.4
03-12-1980,0,-3.169,13.7576,26.8893,2.0334,70.1
04-12-1980,0,-3.0951,14.5619,26.8894,2.1757,73
05-12-1980,0,-3.1288,12.341,26.0565,2.4215,73.3
06-12-1980,0,-3.0978,10.3889,25.0392,2.3581,70.9
07-12-1980,0,-3.0092,9.3981,24.0713,2.2198,67
08-12-1980,0,-3.023,9.2642,24.15,2.136,70.1
09-12-1980,0,-2.934,10.0405,23.897,2.404,62.5
10-12-1980,0,-2.9748,10.8491,24.5515,2.116,61.4
11-12-1980,0,-3.2851,10.8909,26.6682,1.6731,62.9
12-12-1980,0,-3.2959,10.3843,26.5775,2.1081,62.99
13-12-1980,0,-3.381,9.3654,26.8112,1.3717,63.3
14-12-1980,0,-3.3372,9.7959,26.6863,0.8891,63
15-12-1980,0,-3.4315,10.4305,27.5705,1.4339,57.2
16-12-1980,0,-3.4456,11.0192,27.8971,1.7184,61.7
17-12-1980,0,-3.335,9.8718,26.7245,1.5973,60.8
18-12-1980,0,-3.345,10.0335,26.858,1.3702,61.6
19-12-1980,0,-3.3723,10.6642,27.2828,1.3439,60.8
20-12-1980,0,-3.4246,10.5602,27.5937,1.8709,61.8
21-12-1980,0,-3.4282,12.186,28.2434,1.7546,59
22-12-1980,0.6485,-2.4216,13.3752,26.4697,2.5929,57.5
23-12-1980,7.5704,5.5505,16.8434,22.5624,1.1125,57.5
24-12-1980,1.7001,-0.83,13.4809,23.1459,0.674,57.5
25-12-1980,0.168,-2.2559,12.6171,21.9828,1.4135,61
26-12-1980,0.158,-2.3589,13.3763,22.9702,2.4686,61.6
27-12-1980,0.2222,-2.0793,14.2963,22.2565,3.0721,61
28-12-1980,11.9667,10.2175,13.2335,18.5004,1.9174,71
29-12-1980,0.4026,-1.6493,13.684,20.4237,2.1077,77.7
30-12-1980,0.0332,-2.6786,12.091,23.3746,2.1571,76.9
31-12-1980,0,-2.9023,11.2808,24.1714,1.512,70.1
01-01-1981,0,-2.9523,11.4203,24.5681,1.3545,85.9
02-01-1981,0,-3.0517,11.8742,25.3772,1.2195,85.6
03-01-1981,0,-3.3031,12.0468,27.0339,1.5707,66.1
04-01-1981,0,-3.1182,12.9563,26.2159,2.0425,73
05-01-1981,0.0132,-3.2777,13.1892,27.3624,2.2916,77.4
06-01-1981,1.9734,-0.8774,13.4286,24.722,1.9702,76.6
07-01-1981,0.0122,-2.6052,8.5246,20.7517,2.0285,95.8
08-01-1981,0,-2.4385,7.8896,19.1929,1.8949,94.3
09-01-1981,0,-2.5233,7.6773,19.6258,2.8653,93.5
10-01-1981,0,-2.5615,7.191,19.621,2.7982,92.8
11-01-1981,0.0022,-2.5234,8.7067,20.0148,2.0696,63
12-01-1981,0.0011,-2.5165,6.61,18.9565,2.2511,79.6
13-01-1981,0,-2.5935,5.6959,19.0583,2.3168,78.7
14-01-1981,0,-2.8482,5.1158,20.6129,2.3076,58
15-01-1981,0,-3.0467,8.0546,22.9706,2.2104,80.9
16-01-1981,0,-3.2945,9.4986,25.0954,1.6383,73.9
17-01-1981,0.2326,-2.9406,10.8065,24.7767,0.9555,75.2
18-01-1981,0.0289,-2.4102,12.2287,20.9866,1.1761,56
19-01-1981,0.0001,-3.0885,9.7326,23.6103,1.0506,56
20-01-1981,0,-3.1927,9.4827,24.0882,1.2625,72.7
21-01-1981,0,-3.463,10.986,26.3192,1.077,83.7
22-01-1981,0,-3.6506,11.0236,27.4094,0.9383,82.2
23-01-1981,0,-3.4587,14.6414,27.7676,2.8864,82.5
24-01-1981,0.267,-3.0194,12.1486,25.4777,3.2172,79.9
25-01-1981,0,-3.3451,11.8844,25.6152,1.5862,54
26-01-1981,0,-3.318,12.9831,25.8876,1.9266,54
27-01-1981,0,-3.1962,12.8137,25.0081,2.5359,74.2
28-01-1981,0,-3.5376,12.9341,26.9337,1.3767,77.8
29-01-1981,0,-4.1569,13.4456,30.6239,1.6688,80.6
30-01-1981,0,-3.8555,14.7743,29.3769,2.2942,79.8
31-01-1981,0.0117,-3.3786,14.1588,26.4211,2.5454,79
01-02-1981,0.013,-3.3797,11.6067,25.0927,2.7322,53
02-02-1981,0,-3.1254,11.063,23.1958,2.2559,72.1
03-02-1981,0,-3.6827,10.9846,26.2994,2.1059,74.3
04-02-1981,0,-4.2718,12.8979,30.3365,1.2762,62.5
05-02-1981,0.0206,-4.2591,15.5356,31.3509,1.5848,62.5
06-02-1981,0.0779,-3.6566,14.1151,27.6595,2.1372,57.9
07-02-1981,0,-3.5801,13.8357,26.5917,2.0799,72.5
08-02-1981,0,-3.8227,12.0445,26.9795,2.1219,50
09-02-1981,0,-3.7056,10.927,25.7389,2.4507,59.9
10-02-1981,0,-3.4101,9.9671,23.538,1.9684,57.4
11-02-1981,0,-3.6446,10.2933,24.9102,0.4593,57.1
12-02-1981,0,-4.3585,11.3902,29.2307,0.2829,57.7
13-02-1981,0,-4.5792,14.3953,31.448,1.5409,54.8
14-02-1981,0,-4.3394,15.0402,30.357,2.1183,55.4
15-02-1981,0,-4.221,16.3674,30.2762,1.2086,46
16-02-1981,0,-4.5574,16.3323,31.7991,1.1478,55.8
17-02-1981,0,-4.1798,17.1995,30.2731,2.0425,52.9
18-02-1981,0,-4.0459,16.8718,29.3613,2.206,51.4
19-02-1981,0,-4.408,16.234,30.6649,2.5746,49.4
20-02-1981,0,-4.4526,16.3093,30.8015,2.716,54.3
21-02-1981,0,-4.471,16.4311,30.833,2.3298,53.4
22-02-1981,0,-4.7436,16.3144,31.9622,2.1735,42
23-02-1981,0.4145,-4.5821,16.6743,33.2074,0.5182,44.1
24-02-1981,0.0187,-4.8956,18.6476,33.6227,1.378,50.3
25-02-1981,0,-4.8065,19,33.209,1.8691,49.8
26-02-1981,0,-4.9851,17.6776,33.2425,1.6037,50.5
27-02-1981,0,-5.0805,17.1489,33.3108,0.7966,130.7
28-02-1981,0,-5.4208,17.0458,34.717,2.8523,166.9
01-03-1981,0,-5.054,16.9503,32.8552,2.1693,314
02-03-1981,0,-4.4817,14.7017,29.047,2.6287,387.3
03-03-1981,0,-4.5049,14.6232,29.0153,2.2339,376.5
04-03-1981,0,-5.0411,15.9681,31.9994,1.8008,371.9
05-03-1981,0,-5.2719,16.5053,33.1691,1.5097,313.9
06-03-1981,0,-5.6046,16.7658,34.6661,1.024,181.4
07-03-1981,0.0008,-5.3245,18.5543,34.1128,1.234,143.4
08-03-1981,0,-5.2212,19.5013,34.0264,1.5051,105
09-03-1981,0,-5.3027,16.9444,33.0433,1.4048,104.9
10-03-1981,0,-5.3431,16.9504,33.1164,2.6024,87.8
11-03-1981,0.0012,-5.0705,17.4463,32.054,1.4745,85.6
12-03-1981,0.007,-4.8817,18.4487,31.6924,0.9433,77.6
13-03-1981,0,-4.9859,17.8691,31.7031,0.4412,77.8
14-03-1981,0.0019,-4.9424,17.212,31.0992,0.6082,77.3
15-03-1981,28.716,24.2925,17.8512,29.2008,1.6987,81
16-03-1981,0.0099,-4.2101,17.9713,28.3855,1.0403,78.9
17-03-1981,0.0055,-4.8643,18.0602,30.9543,0.8582,93.8
18-03-1981,3.4151,-1.6438,19.5601,32.4324,0.4478,93.1
19-03-1981,0.6248,-4.0997,19.8905,31.2427,0.3744,72.1
20-03-1981,0.0242,-4.1266,17.5452,27.5771,1.8726,81.7
21-03-1981,0.0319,-5.0314,17.156,30.9308,1.441,64
